row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,02-HLB_221116_neg_iaMSMS_04.mzML Peak area,01-HLB_221116_neg_iaMSMS_03.mzML Peak area,01-HLB_221116_neg_iaMSMS_04.mzML Peak area,01-HLB_221116_neg_iaMSMS_02.mzML Peak area,02-HLB_221116_neg_iaMSMS_03.mzML Peak area,02-HLB_221116_neg_iaMSMS_01.mzML Peak area,03-HLB_221116_neg_iaMSMS_04.mzML Peak area,01-HLB_221116_neg_iaMSMS_01.mzML Peak area,02-HLB_221116_neg_iaMSMS_02.mzML Peak area,03-HLB_221116_neg_iaMSMS_03.mzML Peak area,04-HLB_221116_neg_iaMSMS_04.mzML Peak area,04-HLB_221116_neg_iaMSMS_03.mzML Peak area,03-HLB_221116_neg_iaMSMS_01.mzML Peak area,04-HLB_221116_neg_iaMSMS_01.mzML Peak area,03-HLB_221116_neg_iaMSMS_02.mzML Peak area,05-HLB_221116_neg_iaMSMS_03.mzML Peak area,05-HLB_221116_neg_iaMSMS_04.mzML Peak area,06-HLB_221116_neg_iaMSMS_04.mzML Peak area,04-HLB_221116_neg_iaMSMS_02.mzML Peak area,06-HLB_221116_neg_iaMSMS_03.mzML Peak area,05-HLB_221116_neg_iaMSMS_02.mzML Peak area,05-HLB_221116_neg_iaMSMS_01.mzML Peak area,06-HLB_221116_neg_iaMSMS_02.mzML Peak area,07-HLB_221116_neg_iaMSMS_03.mzML Peak area,07-HLB_221116_neg_iaMSMS_04.mzML Peak area,06-HLB_221116_neg_iaMSMS_01.mzML Peak area,07-HLB_221116_neg_iaMSMS_01.mzML Peak area,08-HLB_221116_neg_iaMSMS_04.mzML Peak area,08-HLB_221116_neg_iaMSMS_03.mzML Peak area,07-HLB_221116_neg_iaMSMS_02.mzML Peak area,09-HLB_221116_neg_iaMSMS_04.mzML Peak area,09-HLB_221116_neg_iaMSMS_03.mzML Peak area,08-HLB_221116_neg_iaMSMS_01.mzML Peak area,08-HLB_221116_neg_iaMSMS_02.mzML Peak area,11-HLB_221116_neg_iaMSMS_03.mzML Peak area,11-HLB_221116_neg_iaMSMS_04.mzML Peak area,09-HLB_221116_neg_iaMSMS_02.mzML Peak area,09-HLB_221116_neg_iaMSMS_01.mzML Peak area,10-HLB_221116_neg_iaMSMS_03.mzML Peak area,11-HLB_221116_neg_iaMSMS_01.mzML Peak area,10-HLB_221116_neg_iaMSMS_04.mzML Peak area,12-HLB_221116_neg_iaMSMS_03.mzML Peak area,10-HLB_221116_neg_iaMSMS_01.mzML Peak area,10-HLB_221116_neg_iaMSMS_02.mzML Peak area,11-HLB_221116_neg_iaMSMS_02.mzML Peak area,13-HLB_221116_neg_iaMSMS_03.mzML Peak area,12-HLB_221116_neg_iaMSMS_04.mzML Peak area,13-HLB_221116_neg_iaMSMS_04.mzML Peak area,15-HLB_221116_neg_iaMSMS_04.mzML Peak area,12-HLB_221116_neg_iaMSMS_01.mzML Peak area,14-HLB_221116_neg_iaMSMS_r04.mzML Peak area,13-HLB_221116_neg_iaMSMS_01.mzML Peak area,15-HLB_221116_neg_iaMSMS_03.mzML Peak area,15-HLB_221116_neg_iaMSMS_01.mzML Peak area,13-HLB_221116_neg_iaMSMS_02.mzML Peak area,14-HLB_221116_neg_iaMSMS_r03.mzML Peak area,12-HLB_221116_neg_iaMSMS_02.mzML Peak area,16-HLB_221116_neg_iaMSMS_04.mzML Peak area,15-HLB_221116_neg_iaMSMS_02.mzML Peak area,16-HLB_221116_neg_iaMSMS_03.mzML Peak area,17-HLB_221116_neg_iaMSMS_03.mzML Peak area,17-HLB_221116_neg_iaMSMS_04.mzML Peak area,14-HLB_221116_neg_iaMSMS_r02.mzML Peak area,18-HLB_221116_neg_iaMSMS_04.mzML Peak area,14-HLB_221116_neg_iaMSMS_r01.mzML Peak area,16-HLB_221116_neg_iaMSMS_01.mzML Peak area,19-HLB_221116_neg_iaMSMS_04.mzML Peak area,20-HLB_221116_neg_iaMSMS_04.mzML Peak area,16-HLB_221116_neg_iaMSMS_02.mzML Peak area,20-HLB_221116_neg_iaMSMS_03.mzML Peak area,17-HLB_221116_neg_iaMSMS_02.mzML Peak area,19-HLB_221116_neg_iaMSMS_03.mzML Peak area,20-HLB_221116_neg_iaMSMS_02.mzML Peak area,20-HLB_221116_neg_iaMSMS_01.mzML Peak area,19-HLB_221116_neg_iaMSMS_01.mzML Peak area,19-HLB_221116_neg_iaMSMS_02.mzML Peak area,
12578,493.2185784634633,9.455143,,,,,,,,,,,26.224869,91.77721,107.37839,48.295612,69.75483,41.02841,464.51633,57.848946,72.02811,304.0446,372.0174,275.37347,355.43124,259.43564,245.32454,624.8994,488.65988,290.87967,275.02917,248.25534,563.3879,475.01862,209.47754,1431.0282,1164.1986,190.4872,1296.2643,821.7939,557.2809,1663.2694,121.304474,98.17787,509.15833,565.56604,0,0,187.12062,130.21458,1262.5138,0,1301.0552,4312.0977,982.192,1815.2192,0,376.28308,3879.8164,743.10596,0,4460.928,557.63116,346.34784,0,0,305.8545,1979.0605,4198.8374,0,0,0,14.695667,0,975.21765,0,1296.7732,0,664.056,0,0,0,0,498.2629,0,0,578.48535,676.3725,
5993,493.22642830822394,7.756125,,,,,,,,,,,51.903275,19.17072,0,35.191628,41.237534,29.949497,34.106888,21.544128,19.527193,85.7016,78.92606,111.77228,37.44827,83.52458,12.526323,122.27004,100.27126,35.985733,63.739956,24.386734,119.08966,101.95578,10.623999,300.9112,282.24585,23.530416,319.70828,57.301308,113.643036,274.01254,154.13051,84.37453,164.4191,166.12263,187.60242,178.29123,79.01919,81.83301,154.99887,151.21904,102.80748,514.4975,156.68091,147.43297,172.73412,203.90807,430.29105,184.1512,0,404.8381,219.9491,177.89189,0,0,217.6419,255.56245,512.3543,463.42465,0,474.26257,357.5894,308.32104,304.94836,316.40933,275.22162,376.98364,393.1679,354.12314,361.20108,345.4761,302.38736,276.7601,414.06003,376.92294,323.2259,315.92883,
13836,493.2368233036862,9.704804,,,,,,,,,,,267.60178,459.26233,624.8162,577.2295,300.87985,277.10797,1706.4686,497.62198,193.13089,1669.817,1896.4333,1815.2465,1609.9302,1747.2512,1676.9319,2761.6372,2383.1704,2456.0127,1924.2686,2967.7078,2430.0364,2715.693,2516.4714,5279.5015,5519.7466,2654.2383,5330.9834,2674.8535,2554.1338,5122.735,1808.3878,1610.9802,2647.9092,2702.0146,0,0,1820.4946,1772.301,4124.6475,0,3929.2244,5498.84,4048.0881,3860.5703,0,692.167,5366.197,917.32825,0,5774.3154,2792.9875,743.8753,0,0,990.6316,2456.7944,5415.7275,0,0,0,0,0,2504.9202,0,2629.4326,8.458124,2351.6226,0,12.030798,0,0,2666.7341,0,0,2232.9585,2456.476,
22200,493.2375324960841,12.474037,,,,,,,,,,,881.8365,1716.0225,1784.6886,1753.1663,901.055,853.506,3288.0945,1800.1033,777.3166,2897.968,3105.1704,2994.8389,2985.1511,3277.4111,3164.4106,5143.1016,5512.5835,4182.018,3163.4568,4209.2734,5257.5503,4956.258,3951.5342,5891.517,6168.7915,3938.3413,6040.309,4466.161,3966.8352,6071.463,2383.9292,2789.7737,4311.561,4228.619,15.7635765,0,2513.353,2626.57,4832.331,0,5025.6274,7840.195,5154.9595,4981.773,0,2469.8938,8115.7085,2500.8918,24.217564,8033.779,4543.259,2395.6233,0,0,2371.4612,5008.831,7799.5913,0,0,0,0,0,5274.3286,0,5610.2124,0,4084.0159,0,0,0,0,3871.8398,0,0,3966.615,3621.5884,
21214,493.23795393776044,12.034361,,,,,,,,,,,357.16574,630.5128,655.2398,627.10504,332.62613,278.2143,1171.8696,655.70776,325.88522,1081.9115,1258.8967,1289.354,1136.4279,1142.588,1228.3177,2399.571,2888.5913,2173.072,1248.7728,2012.7957,2822.591,2788.9207,2221.0857,3094.9497,4167.665,2046.845,3519.1296,1716.5514,1651.7122,3624.271,1062.9734,980.8727,1936.892,1949.7317,0,0,1155.0565,1156.6777,2274.2285,0,2139.1895,3658.3792,1954.9232,2068.498,0,655.61035,4314.737,632.13165,0,3970.2014,2762.826,742.24677,0,0,713.2638,2785.807,3847.431,0,0,0,0,0,2715.7244,0,2767.3845,0,1736.196,0,0,0,6.3925934,1964.9282,29.696678,0,1856.4908,1973.4423,
25193,493.25179435389856,13.412296,,,,,,,,,,,12.417511,38.777557,68.19042,103.834694,0,10.678965,88.69974,85.522804,9.828299,153.97426,135.4887,91.46972,130.54945,167.64081,172.76949,1040.3049,1086.8444,398.7127,127.40359,219.95015,850.5648,1015.05646,255.18178,1642.3875,1321.3,295.58624,1514.1556,251.48685,144.80254,1221.4143,163.11588,115.255,131.47559,131.07759,0,0,23.150263,42.341785,336.6892,0,232.17908,1064.7535,242.34512,452.04453,0,76.91276,855.71716,70.087296,0,1195.1482,142.71527,26.040962,0,11.179428,40.294453,0,1190.4697,18.05553,0,17.476324,0,0,37.791702,18.913197,105.01469,13.283651,0,0,10.159191,42.160545,14.361763,172.17535,17.41109,25.130707,32.597214,66.87816,
19615,493.25307473077567,11.299974,,,,,,,,,,,35.17929,215.48804,296.6955,238.99002,57.960823,27.473385,644.63654,219.81355,39.86774,716.41675,2276.8867,2370.6099,598.55255,928.9536,621.9179,3281.34,2092.352,2150.0278,2414.11,3148.7246,3042.1528,2980.6128,1785.9463,9176.552,10003.42,2875.033,10069.339,3437.5134,6487.071,10231.128,2678.4026,1421.2943,6257.6025,6495.5938,0,0,1448.4913,2146.7866,5132.207,0,2947.4236,8843.374,5038.5303,4589.792,0,88.82762,8676.493,60.901276,0,9522.981,508.28384,71.90045,0,0,90.27251,1096.168,8615.015,0,0,0,0,0,1188.4694,0,485.76425,0,2276.8408,0,0,8.74601,0,1726.7312,0,6.496236,1310.6151,1300.9648,
18052,493.2531493393478,10.7995825,,,,,,,,,,,27.696827,95.63749,185.52153,272.35388,0,15.815495,593.4667,269.1243,41.263245,300.58813,582.4625,1438.5853,270.33286,596.95294,318.44058,629.9602,756.8661,1530.0715,1346.1483,1406.732,658.90497,706.6735,634.67365,1854.5981,1840.5118,609.3287,2035.7482,3800.891,1061.9515,2112.1558,567.5053,1362.0106,1204.2197,1313.2316,0,0,1320.2677,1299.4478,2656.3237,0,1298.0472,4279.4263,4389.0015,1456.0021,0,0,2229.519,0,0,2484.0002,448.77063,117.79627,0,0,95.0856,460.06845,2401.3032,0,0,0,0,0,405.87448,0,363.36636,0,602.64905,0,0,0,0,726.10315,0,8.090219,694.12427,737.36176,
33318,493.2531678418197,16.236954,,,,,,,,,,,0,84.364975,144.48273,71.24753,0,11.060991,211.31882,78.03363,21.051342,183.48055,0,171.78625,227.5791,250.17514,238.83658,1205.3893,1241.0435,289.51144,145.3058,296.43726,1480.8363,1460.8801,232.05177,1649.1553,1577.3682,249.96896,1625.4122,290.65488,329.1975,1642.7024,0,50.494232,246.08112,368.25653,0,0,89.75798,61.791225,514.138,0,531.8869,1211.1855,520.68384,527.97217,0,167.4039,1172.8728,75.74668,0,1019.8733,187.13707,303.45728,0,0,130.84679,144.86754,1176.5878,0,0,0,14.234644,17.601402,271.17773,0,132.24496,0,288.77133,0,0,12.96938,0,164.56857,0,0,212.42726,187.48256,
27200,493.2541517330934,14.16817,,,,,,,,,,,213.416,2053.9126,1223.8309,2577.2625,195.96443,91.069336,3399.8271,2388.7073,128.17087,1529.692,2445.4624,2596.414,2892.35,2355.1934,3434.483,24217.867,24467.904,6915.8384,2096.6433,5652.966,23925.629,23702.479,5511.256,11862.217,28427.912,5629.436,29067.473,4013.5925,3047.1616,29059.293,834.69006,922.9414,3389.6252,3654.2334,0,0,1682.9677,944.0755,2707.1929,0,6399.5537,18385.438,5530.018,2545.4937,12.438452,683.8113,18153.396,1640.0297,19.894886,18317.965,3934.3726,1642.102,0,0,901.9014,3720.997,18180.29,0,0,0,0,19.841679,1807.9299,0,1585.3975,10.941484,1540.7521,0,0,0,0,748.04987,0,0,3375.2993,3121.5193,
19681,494.2550686254696,11.310245,,,,,,,,,,,30.450949,38.6464,42.4252,56.36417,0,13.548164,113.52192,40.25537,15.288775,196.54083,274.25513,338.592,134.31593,325.9199,137.19884,428.74536,440.91672,452.51373,269.23886,417.6264,267.5308,433.2389,387.7335,2409.7437,2535.9824,439.2425,1209.7683,731.9037,733.4187,928.3502,357.1629,362.03204,691.3118,747.8796,0,0,308.37558,342.24274,615.445,0,585.5658,786.60913,433.3713,439.43918,0,31.868576,2264.3154,55.754898,0,2112.7676,186.94295,14.76287,0,0,18.120262,142.1838,1163.6733,0,7.773714,0,0,0,248.83195,0,136.50795,0,294.33267,0,0,0,0,594.17035,0,0,348.03592,304.00772,
27116,494.25772423775635,14.123058,,,,,,,,,,,34.667458,361.26248,340.98914,380.9782,26.228645,14.156071,576.01556,414.32382,18.347794,578.45374,550.37933,382.4057,431.55927,306.60806,371.0649,2438.5815,2209.691,720.5312,434.62015,920.179,543.993,1125.342,244.26483,4920.977,1367.9716,668.0599,2528.5688,536.034,332.29504,1354.8994,273.90216,283.25604,594.9627,533.76526,0,0,292.5213,164.93463,626.17395,0,594.65326,2585.41,388.08112,1315.333,0,281.27368,2001.2653,306.22342,0,1907.7883,533.1154,278.9267,0,0,55.381424,636.2021,1785.859,0,0,0,0,0,507.59134,0,539.45184,0,443.93555,0,13.892971,15.60174,0,449.20428,0,0,584.41187,602.80676,
2751,494.9418561469457,5.9693294,,,,,,,,,,,157.26596,111.584496,99.574356,69.89928,43.42202,130.30428,119.93683,24.889015,104.72815,199.25764,273.40997,116.83725,328.59155,108.83832,164.89427,241.91705,274.04166,81.28183,156.35931,117.65396,263.82108,359.0191,203.42213,197.63052,159.96799,78.30683,82.99787,0,127.41319,352.28253,62.305386,249.80434,41.828415,161.08592,482.08234,447.92383,124.59626,110.867836,393.16452,351.50928,307.3601,236.2571,101.18058,79.533195,514.2126,51.102432,85.564186,273.3041,0,51.609905,0,106.29637,0,0,127.370705,62.10536,114.65691,0,0,0,0,0,90.96138,0,110.46092,186.9152,138.0612,155.91142,169.95572,132.71768,87.91859,238.08585,171.67555,159.65125,279.47583,201.67867,
3036,494.94400151483075,6.221333,,,,,,,,,,,113.14004,201.28305,240.63481,261.32123,294.9689,481.83524,456.44775,116.66048,240.13988,528.2287,658.98334,586.15955,1076.3279,508.53583,713.875,1667.1791,532.1428,469.54877,400.65457,340.33295,539.7116,537.8666,349.145,582.0685,762.33044,352.26947,1158.66,1156.1725,1164.3138,635.4493,423.39008,360.6853,662.72205,569.0843,769.9674,910.52637,365.2311,441.6002,1529.091,989.22974,941.6604,670.4875,1035.7603,1371.2769,631.63574,323.99762,448.75873,367.36356,0,417.69775,489.49826,272.33926,0,0,269.0265,697.17346,732.4722,1309.8564,0,797.8895,1571.6827,295.33453,739.21265,880.23535,661.92163,1278.6769,590.4136,799.0281,623.89594,546.5772,1495.4985,441.2414,1101.3481,619.5715,477.55988,441.5901,
28050,494.96880997308426,14.412402,,,,,,,,,,,9991.135,15059.582,14509.018,14775.675,13248.351,13501.588,13471.05,14559.619,13521.02,13825.639,13485.635,13244.541,12297.235,13260.17,12852.477,14805.594,13902.872,14470.114,13204.9795,14890.865,12641.556,11655.646,15047.842,15436.779,14767.051,14614.526,15494.055,14466.098,14696.373,13574.109,11946.419,12445.337,14507.044,14776.361,8456.964,10240.508,9718.947,14481.1455,14051.009,13048.034,13905.771,12557.492,14063.748,14601.712,13248.478,12420.098,11870.967,7492.6104,9217.166,11811.541,12847.262,11577.636,12176.113,12034.602,11915.669,13787.178,12674.747,12536.561,11734.992,13835.905,14808.904,12362.931,13808.646,12663.426,14402.961,10500.921,13486.999,13015.553,11484.247,13133.667,13265.966,13597.631,10963.464,7712.1045,13827.823,13401.475,
43866,495.03031178477937,21.532032,,,,,,,,,,,511.63727,448.83264,323.84128,413.4917,453.26923,556.49255,471.45825,415.61047,509.20737,399.34552,149.83638,556.7492,297.50513,455.10608,336.25604,330.25345,449.45847,465.47507,439.84598,441.52902,344.25006,427.92267,388.62436,488.22272,431.71414,446.69583,386.93124,454.92767,405.0143,535.05896,541.8828,404.64178,545.5646,448.97498,396.69083,278.85153,474.0782,453.52994,267.46762,536.50714,283.60535,434.70123,433.72748,373.78156,301.49896,350.55328,150.42525,424.74463,175.93604,241.23666,585.59546,452.71603,162.77866,591.0631,357.22845,464.02936,326.2686,351.8934,599.2701,669.29913,368.01923,581.09247,571.81213,541.5697,497.25952,553.1498,637.8403,655.62897,547.195,565.30615,573.91064,596.14905,664.85364,646.1738,541.5097,620.4493,
43847,495.0313880169144,21.530289,,,,,,,,,,,511.63727,507.12265,323.84128,413.4917,453.26923,471.51672,294.62198,415.61047,421.92615,399.34552,542.624,358.8166,195.26036,455.10608,207.92346,330.25345,449.45847,374.44385,403.36282,294.6676,373.84232,427.92267,388.62436,488.22272,271.76324,369.73682,388.87573,405.3783,325.20038,467.44666,442.36768,300.09555,366.7494,274.90445,396.69083,278.85153,351.6593,426.7061,335.22223,481.29388,283.60535,343.95425,357.20386,336.47183,252.11928,350.55328,360.1609,338.40265,566.82324,351.19336,585.59546,364.07318,651.45013,510.71658,213.15765,574.8601,326.2686,715.1666,559.43176,568.25885,535.7505,581.09247,453.9436,541.5697,497.25952,593.97815,637.8403,655.62897,547.195,580.89655,573.91064,632.2765,606.5563,614.804,449.01416,537.28754,
9594,495.2171090000659,8.751023,,,,,,,,,,,0,91.83902,83.743774,63.91447,16.319786,10.451622,259.39368,60.95477,12.184803,232.19287,433.97498,452.2964,220.53099,394.21573,289.8659,571.1999,518.82227,639.1102,371.33475,620.3805,543.3187,566.4508,645.7726,1327.1819,1601.9971,657.7024,1431.6367,1303.8053,994.4424,1401.1343,513.4601,521.7549,1129.4543,1048.6062,0,0,505.10867,479.98248,1336.0201,10.578157,1419.3474,1973.4891,1355.3823,1412.8903,0,70.379234,1934.3435,158.7126,0,1859.2699,1052.2758,98.83717,0,0,142.65561,849.5159,2037.5518,16.659403,0,0,0,22.435,885.2482,0,813.0066,0,1081.1715,0,7.3711567,0,13.879711,189.10973,0,0,342.34247,329.4049,
33528,495.25125443077735,16.376287,,,,,,,,,,,19.51651,44.09637,46.784206,78.164444,18.305973,0,204.24472,84.06097,14.927314,165.33612,156.95064,133.67386,112.22658,190.07724,178.9482,1233.2352,1195.212,184.91205,136.00969,149.40024,1221.7231,1160.6056,166.13437,322.96533,1284.6182,93.93176,1303.824,139.9245,137.78857,1270.4657,59.61286,43.72503,309.74658,214.59164,0,0,46.345768,67.77315,348.41034,10.872841,412.08972,903.9114,587.43774,387.7108,0,70.35682,988.651,188.19266,0,947.8992,80.175835,113.28176,0,7.5837545,120.49318,183.25703,539.92285,0,0,0,0,18.288319,179.81653,17.91386,167.60197,0,141.66154,0,0,0,8.82786,153.84113,0,0,160.71652,181.64943,
22557,495.2610243144796,12.499726,,,,,,,,,,,308.13327,667.1568,673.30035,422.58035,273.84534,214.87605,739.34576,570.6236,305.0718,890.13654,889.3631,879.34033,824.79236,253.78996,869.8517,1701.4795,1656.5591,1272.9336,805.6594,1314.8987,1563.3907,1369.4794,1042.5828,2059.8298,1958.3188,1404.3795,1548.9921,1212.1642,1003.4386,2098.6426,757.6586,777.8578,1091.2897,1108.3285,0,0,746.0575,803.3859,1370.2744,0,1262.7161,1927.0856,1265.1123,1416.9952,0,590.4348,2227.316,629.0671,0,2250.4124,1209.0713,531.9658,0,0,531.9178,1296.1705,2085.4067,0,0,0,0,0,1259.1714,0,1258.0072,0,1333.4667,15.701046,0,0,0,1011.4863,9.640066,0,1084.4952,1215.3153,
41066,495.2679396198715,19.516005,,,,,,,,,,,0,0,0,56.083385,23.6665,0,0,17.413723,6.569361,0,0,0,14.506054,13.779737,22.092173,20.611984,0,0,14.12023,0,31.446363,10.084282,23.585777,17.328447,0,10.120166,10.025396,30.800247,33.80274,0,0,0,9.978207,32.475655,0,30.634785,11.78356,25.494728,16.571257,54.065216,44.595615,15.1069355,17.268404,13.758987,19.379673,0,0,0,0,16.53044,0,0,0,0,7.952177,0,8.571998,345.84674,0,465.84372,2867.5303,2803.9998,16.8633,560.57745,20.117077,371.87476,0,732.25244,88.039505,1727.8486,1231.0874,29.63728,1771.2914,815.51117,22.880737,48.793938,
41759,495.3758896440774,19.838781,,,,,,,,,,,456.99225,344.15448,362.78958,326.04733,427.89392,424.66455,322.30408,352.49786,506.47687,300.41388,437.7239,369.11465,353.64032,485.18768,341.2212,213.5556,261.33243,264.8698,404.15448,213.19106,238.23737,261.0014,205.44879,200.0621,250.66205,226.35083,267.94766,460.76688,476.8102,191.41888,414.94522,417.9473,463.43625,445.7184,321.4837,338.46545,438.21527,436.17706,734.02905,386.60623,581.6639,381.05496,638.05206,651.3341,349.55283,272.1257,318.8557,303.25253,417.04855,244.50072,515.76105,301.02658,381.01492,419.38895,286.28412,493.41534,327.1517,425.06265,386.34302,424.47076,547.5884,516.6679,580.92285,281.81708,515.7262,428.00482,280.555,335.29922,388.43253,333.51874,567.41565,308.2459,301.43927,348.52356,277.75577,292.7102,
36657,496.0130094630606,17.90219,,,,,,,,,,,0,0,0,15.982815,0,7.8387823,0,0,16.772835,0,37.598816,67.260025,0,24.384878,0,24.07336,49.957264,0,14.177233,0,0,11.526084,9.216149,13.698799,0,19.52543,8.526308,31.678726,22.362991,12.977899,23.313005,0,25.160973,11.541143,0,27.151188,14.508965,0,0,9.930193,0,49.442905,43.52073,0,9.491545,35.149696,0,75.18913,558.17255,40.35975,31.024467,0,494.89868,450.76526,45.522903,0,16.941711,63.10972,567.93896,128.00241,160.77887,134.18556,17.877699,100.10481,18.06274,97.47928,142.63211,207.96304,72.11129,73.130295,158.99202,184.06131,102.63297,154.42137,129.91016,78.708496,
41229,496.0778625565861,19.581635,,,,,,,,,,,652.7531,693.2489,517.86536,540.7963,677.9411,820.0113,819.4334,610.6233,786.71716,772.4484,869.33887,710.3618,741.5459,637.7681,775.9328,746.25714,687.61194,705.00275,708.8536,681.0624,720.81775,763.331,763.5201,707.3111,672.18695,727.4868,559.12524,833.3689,1010.48505,700.3461,850.88214,731.73834,765.82764,894.8364,900.77716,995.79504,776.03156,765.1294,888.6964,744.5927,845.11865,1005.84045,915.5757,882.54047,929.71234,1047.8884,841.8964,1171.1406,1374.5731,667.05237,1214.8748,880.7027,1251.7968,1347.5583,840.08997,1064.1464,934.9334,1240.5342,1208.2446,1041.4042,1188.1152,1069.1766,1148.6665,1385.4445,1225.8835,1367.3977,1174.516,1129.921,1144.3037,1042.5562,1291.8296,1319.4849,1334.9188,1258.405,1253.3036,1002.92566,
16361,496.2136323471182,10.152041,,,,,,,,,,,0,149.66116,61.75657,119.946976,21.86501,11.340515,130.2316,90.5282,23.148138,400.19638,106.955795,167.4428,191.6947,209.86375,227.69408,403.38205,378.6978,201.25645,186.8307,151.39929,438.60815,297.65347,179.72302,239.04962,269.62473,172.71823,156.01477,284.2384,288.9632,304.53778,118.3152,106.47522,318.06885,246.07362,0,0,142.11127,136.15833,953.5784,13.763805,779.53937,1763.2953,762.35425,214.6991,0,214.6387,1232.0134,222.59506,0,1065.7003,704.3939,214.41425,0,0,136.7243,755.34467,1329.4552,0,0,0,0,0,813.6659,0,394.1426,10.928089,529.44977,0,0,0,0,425.79645,0,0,624.40906,645.8653,
16489,496.2193049324437,10.243336,,,,,,,,,,,24.903202,25.06979,31.076382,6.401415,0,7.9218216,28.024937,15.128975,6.463506,25.931488,61.127785,29.652355,34.4513,29.97634,60.05061,83.049774,112.86027,31.510418,29.875404,22.453316,92.04881,79.7001,36.333954,234.91666,386.55762,33.888508,79.903885,86.484505,45.4629,168.91458,102.744156,0,58.042053,60.037224,0,0,12.371172,19.612644,350.30737,0,228.431,521.1182,268.4909,246.38608,0,21.225586,662.32214,16.421871,0,769.73346,123.566086,32.742554,0,0,40.493977,91.25318,743.10693,0,0,0,0,0,56.734398,0,55.556618,0,200.81952,0,0,0,0,67.48651,0,0,85.36978,53.518463,
36654,497.01912341077133,17.912104,,,,,,,,,,,47.946747,0,34.18466,31.805206,47.844604,0,26.898136,57.205788,43.30517,33.98414,184.79028,24.99532,101.329346,37.05999,64.00555,75.355225,78.216576,172.9812,18.01171,85.04048,21.406996,16.550346,53.593082,33.077072,30.771887,20.529808,37.172173,56.36558,21.645084,21.82912,32.114384,43.18863,60.736965,22.805637,0,37.63115,20.523766,41.136528,32.423447,23.045776,42.0645,24.788376,44.803936,20.457026,35.64223,54.428734,0,77.50926,910.52496,0,116.76736,37.911087,840.67865,892.1568,0,125.600235,20.27972,222.2133,837.68744,240.88368,169.3634,157.85718,57.32574,49.23836,47.851063,189.8256,169.2787,254.2124,165.91566,257.71597,249.35814,114.68411,217.2969,202.42232,125.54982,147.6891,
3064,497.0658911969836,6.220193,,,,,,,,,,,17.944118,0,0,0,0,0,0,0,0,20.565336,34.24996,0,0,17.420666,13.622696,16.928387,0,15.361913,16.950378,23.174839,0,19.467207,0,64.30675,74.21408,0,81.67886,55.30748,0,48.096992,0,0,0,0,270.8454,349.88608,0,10.787031,0,276.7867,0,0,21.7961,11.23947,319.0005,0,160.06194,0,0,77.53769,67.78555,0,0,0,0,21.725239,31.782406,504.8985,0,463.3827,809.3327,954.8196,29.304874,836.87274,36.78238,407.18942,0,329.91608,464.18777,322.2676,756.70764,34.598953,265.62976,238.53528,36.934616,0,
3052,497.06777911580065,6.219834,,,,,,,,,,,17.944118,0,0,0,0,0,0,0,0,20.565336,0,0,0,0,13.622696,0,0,15.361913,0,23.174839,17.024633,19.467207,0,64.30675,74.21408,0,65.38614,55.30748,0,48.096992,0,0,0,0,270.8454,349.88608,0,10.787031,0,289.84808,0,0,21.7961,11.23947,331.24057,0,134.59042,0,0,35.016632,67.78555,0,0,0,0,21.725239,31.782406,431.28717,0,450.25702,809.3327,846.23706,29.304874,836.87274,36.78238,397.0839,0,329.91608,444.4745,322.2676,770.48083,0,260.01016,247.4443,36.934616,0,
43158,497.09341075601264,20.99011,,,,,,,,,,,303.85675,251.85277,231.58354,138.60936,275.4936,129.4999,278.47433,30.499226,120.91956,188.35098,342.97446,301.5589,161.7663,235.72284,137.33437,466.98856,456.15585,503.18903,214.07054,358.20438,352.9661,319.46692,416.69177,195.56085,254.42122,413.47784,186.0567,236.65211,180.33817,205.43614,292.59384,275.09534,80.76829,161.69809,320.98468,351.58026,212.72733,253.07173,257.00693,220.81989,147.323,325.28024,217.79298,149.16316,262.6538,228.76935,341.13278,287.6502,262.04825,220.0546,217.11774,151.8403,157.88377,91.61983,136.81845,312.05045,183.2914,232.30751,181.00769,179.1018,314.45023,355.91138,269.12708,382.07288,362.28687,133.23517,241.56529,249.98871,103.400085,223.40045,163.20398,213.48724,171.65453,127.91654,123.05523,44.04552,
5476,497.2304795229446,7.515205,,,,,,,,,,,0,93.431305,23.627674,72.77931,23.884014,6.422749,195.36014,48.577538,9.393348,164.76457,335.43445,281.08786,220.07497,200.57254,142.53537,490.9365,415.98376,498.59375,284.15756,419.11798,481.92575,328.86252,370.08145,1061.4128,1057.5764,558.7509,955.63025,347.27777,497.33765,976.8264,304.48758,322.8462,607.4513,499.56284,0,0,181.80081,165.16295,714.8225,0,619.7416,1338.0331,637.7461,929.0056,0,158.49245,1303.8142,126.483154,0,1245.7753,545.81757,80.915565,0,0,47.51112,408.98547,1176.8372,0,0,0,0,0,455.57828,0,388.24332,0,271.02927,0,0,0,0,299.36026,0,0,223.30702,251.15565,
